"","abslat","urban2","estimate","p.value","s.value","conf.low","conf.high"
"8394",35,"Urban",107.013128242566,0,Inf,105.424465559614,108.61367151766
"8395",40,"Natural",137.520833290285,0,Inf,136.828058153794,138.21535779836
"8396",40,"Suburban",112.982492839648,0,Inf,111.863880347509,114.106670472255
"8397",40,"Urban",103.8223195865,0,Inf,102.085234200527,105.574059701127
"8398",45,"Natural",131.108474799886,0,Inf,130.30847341536,131.910924394897
"8399",45,"Suburban",108.182606862435,0,Inf,106.858576055947,109.514789940816
"8400",45,"Urban",100.67980377224,0,Inf,98.6545154927426,102.725670035969
"8401",50,"Natural",124.849205340481,0,Inf,123.864879431528,125.837426892457
"8402",50,"Suburban",103.486903773678,0,Inf,101.871312314741,105.115205589181
"8403",50,"Urban",97.5855807997876,0,Inf,95.1948094231996,100.006002534249
"8404",55,"Natural",118.743024912071,0,Inf,117.54328782815,119.948853666436
"8405",55,"Suburban",98.8953835733777,0,Inf,96.9542663172131,100.855740224368
"8406",55,"Urban",94.5396506691416,0,Inf,91.7468528478801,97.374320326719
"8407",60,"Natural",112.789933514655,0,Inf,111.366724472054,114.222178846479
"8408",60,"Suburban",94.4080462615345,0,Inf,92.1333254517612,96.7105064788375
"8409",60,"Urban",91.5420133803023,0,Inf,88.3333244586859,94.8079447449002
"8410",65,"Natural",106.989931148234,0,Inf,105.345884531083,108.646707270206
"8411",65,"Suburban",90.0248918381482,0,Inf,87.42106612797,92.6669279049587
"8412",65,"Urban",88.5926689332698,0,Inf,84.9666802134046,92.2944198015703
"8413",70,"Natural",101.343017812807,0,Inf,99.4860243871876,103.217182551194
"8414",70,"Suburban",85.7459203032188,0,Inf,82.8239679998399,88.7185248717334
"8415",70,"Urban",85.6916173280441,0,Inf,81.6540098919221,89.8266557354897
"8416",0,"Natural",194.500453677802,0,Inf,191.509207223304,197.514880095356
"8417",0,"Suburban",154.612638753238,0,Inf,150.479486061967,158.801786777226
"8418",0,"Urban",129.72258103971,0,Inf,125.183590239676,134.342401859481
"8419",5,"Natural",186.795310582265,0,Inf,184.220407793565,189.388083784214
"8420",5,"Suburban",148.970259197072,0,Inf,145.421779033499,152.56151283013
"8421",5,"Urban",126.006178671529,0,Inf,122.099918246004,129.973944301578
"8422",10,"Natural",179.245887266098,0,Inf,177.067986238063,181.437100425777
"8423",10,"Suburban",143.432757738865,0,Inf,140.441102638335,146.455941803518
"8424",10,"Urban",122.343788123908,0,Inf,119.035689058636,125.697226724554
"8425",15,"Natural",171.8521837293,0,Inf,170.049465130691,173.66440745005
"8426",15,"Suburban",138.000134378615,0,Inf,135.532498269167,140.490032372533
"8427",15,"Urban",118.735409396847,0,Inf,115.980628160698,121.522523664407
"8428",20,"Natural",164.614199971872,0,Inf,163.16026319378,166.074586131448
"8429",20,"Suburban",132.672389116325,0,Inf,130.686690503228,134.673059892254
"8430",20,"Urban",115.181042490345,0,Inf,112.916358041143,117.46821260595
"8431",25,"Natural",157.531935993814,0,Inf,156.391243332935,158.676773566975
"8432",25,"Suburban",127.449521951992,0,Inf,125.885186679825,129.023517046079
"8433",25,"Urban",111.680687404402,0,Inf,109.810144942128,113.567027321839
